Mn,Fe,Co,Ni,Cu,E_f(eV/atom),Eads,dCenter,WorkFunc,X,Y,Z,Δq_K
6,30,1,1,22,0.0217821,-1.34686200492018,-4.482840163191511,5.377704962744934,2614.6953797270817,2629.991471853958,1.7215754065398434,-0.8822152891846657
6,30,11,4,9,0.185230243,-1.3207061515946787,-4.539991117750681,5.353634111308493,2921.3912590205027,2625.700278407456,1.7500436785985145,-0.8817556214361347
6,30,3,5,16,0.062968778,-1.3343860723365253,-4.496724903139221,5.358077452654204,2735.2374338809423,2709.245402930772,1.7192696606971498,-0.8822786223263057
6,30,8,8,8,0.148528244,-1.3100612016595108,-4.565288741973692,5.344546705528148,3056.2907727739675,2758.179120990864,1.7411901179920488,-0.8822112338766653
6,31,10,7,6,0.197615036,-1.3076098888372871,-4.600785931378268,5.336058616429901,3233.0311203444744,2883.661961141953,1.725001975758079,-0.882036052395841
6,3,11,19,21,-0.316550985,-1.3450016797526114,-4.214632273957217,5.279032702325411,1866.175445386948,1832.9431366029485,2.0294065672626944,-0.8873972775008688
6,3,11,29,11,-0.290658148,-1.3358355081708104,-4.219879531193286,5.272962949061178,1770.8672734287618,1772.7669500842007,2.112506865168116,-0.8872597240947738
6,3,11,36,4,-0.272224925,-1.3182941931202656,-4.22859053593611,5.2679182877717246,1619.1189021143864,1733.401581144397,2.185046737233333,-0.8887274905045013
6,31,1,4,18,0.049776357,-1.3450096226270585,-4.491784348927223,5.359642708079703,2670.3731111609363,2654.3182133724813,1.709453622286243,-0.8822683169747623
6,31,19,1,3,0.322523882,-1.303295287287589,-4.634100202174861,5.34525925236446,3233.8462660780474,2704.19316588859,1.811518560026505,-0.881263950378835
6,31,20,2,1,0.340838989,-1.296077087905443,-4.654056694777931,5.346036351473658,3383.228884929377,2832.6566121134542,1.7864721042175349,-0.8813179529266858
6,31,2,20,1,0.106092096,-1.3164979103342629,-4.549529037469132,5.311502155720981,2798.186809364392,2830.125471089465,1.771998313800512,-0.8836210626630613
6,3,1,22,28,-0.464421874,-1.401413943695094,-4.1388927846168055,5.209959147757563,1720.5481903308785,1831.1270903559648,2.08354934791531,-0.8877956660818329
6,3,12,3,36,-0.341369009,-1.4065141807931636,-4.153675780600052,5.397660487658889,1810.7572923653247,1906.1601160491068,1.9386337181627,-0.8856601128087562
6,3,13,28,10,-0.262463469,-1.3090637475405569,-4.261211755791728,5.25482310039095,1862.6648527813225,1848.682041464626,2.108935140890338,-0.8888506501421998
6,3,14,17,20,-0.27441361,-1.349855408465152,-4.214078833363792,5.3098123964144985,1795.165572111706,1782.6991131194195,2.031751453360836,-0.8866343018546925
6,31,7,4,12,0.142649366,-1.3278002162163365,-4.53454782202196,5.3499446484226905,2853.1798403978173,2636.552663929874,1.7216548471600346,-0.8818129648725072
6,31,8,10,5,0.173838738,-1.3170286188157467,-4.568132522520233,5.337835269769912,3006.673511144314,2755.162795966926,1.7198950771299886,-0.8823136376244901
6,3,19,7,25,-0.222405315,-1.35201879010924,-4.237674683822093,5.356813559147902,1935.0682446977737,1856.7796969335825,1.9550598562543449,-0.8857138888448618
6,3,20,19,12,-0.175882815,-1.3185152592556952,-4.303221478020629,5.287505913950578,1901.7073492179377,1843.8095919145096,2.077479417914492,-0.8868344512897386
6,32,11,6,5,0.230499879,-1.3031525233291867,-4.603277920657377,5.346076733029409,3250.921505113214,2901.739442865001,1.724850769625619,-0.881885562366019
6,32,11,7,4,0.233296065,-1.3102399060009715,-4.593167589716774,5.34516673517644,3132.7814946901303,2803.14451334718,1.7277646602724346,-0.8819360554378892
6,32,3,14,5,0.12644987,-1.3199219967080145,-4.558786250663462,5.327574557648689,2821.269074373712,2826.3602030495795,1.7431222208448682,-0.8825930410469262
6,32,5,10,7,0.1472354,-1.3200325081237747,-4.562537478136715,5.336056205185673,2917.8622009018186,2755.809668051228,1.721231631046062,-0.8824663923243478
6,3,26,5,20,-0.118030073,-1.341440659468598,-4.304371992794696,5.341381745664105,1849.851223220088,1912.201263872153,2.10092057563467,-0.885361135929143
6,3,26,8,17,-0.110900087,-1.3300462524907717,-4.314232947837343,5.337133861038214,1991.743050999932,1969.5993633767653,2.0648828326116813,-0.885860183931358
6,3,27,21,3,-0.061197814,-1.299082305835641,-4.374380247578571,5.27988135442963,1837.62626103005,1933.0955556191848,2.2308294033339986,-0.8874618644287452
6,32,7,4,11,0.162746421,-1.3169626171584394,-4.571825844501194,5.353258156308463,2986.686729701198,2770.858367459368,1.7152828557078736,-0.8817853272366135
6,3,28,17,6,-0.056216078,-1.3010568953645545,-4.361729671293968,5.292890907227111,1909.4564690634004,1952.0585879599028,2.1875916215305207,-0.8873569654545075
6,32,8,7,7,0.18644876,-1.318530985224983,-4.5684865558712575,5.351263590247288,2990.449311912922,2764.116591144058,1.7001763168589414,-0.8819142029660878
6,3,3,10,38,-0.463724464,-1.431222679994014,-4.105252760757052,5.347368384478346,1868.5393016803168,1987.5332105441976,1.908178694288733,-0.8860068072033216
6,3,31,15,5,-0.014419952,-1.3013402930021136,-4.409370381800577,5.281711355568203,1928.0535725866368,2069.194371899241,2.262226113951332,-0.8868593420441522
6,33,12,5,4,0.263532825,-1.309227272166815,-4.606116138418482,5.354627551249488,3127.80721744684,2752.6660484954714,1.7167165251046228,-0.881674795729295
6,3,3,14,34,-0.453372808,-1.413378591004101,-4.113910626500236,5.314575995661254,1871.3243075506043,1918.5626854493885,1.9504138109092688,-0.8864518683195041
6,33,16,2,3,0.318116741,-1.2979395402969165,-4.634468635877899,5.348489274735933,3557.831041722044,2953.749040493324,1.783677477275943,-0.881082458561911
6,3,31,7,13,-0.034905239,-1.3184992153831805,-4.332646625896911,5.330472059879437,1886.169570741128,1905.0414652396207,2.1264976302103142,-0.886035776635957
6,3,34,4,13,0.004101903,-1.3293005147210653,-4.393563722089109,5.314062255751432,1879.2793649365185,2036.6747071893528,2.254739567130012,-0.8849031014610311
6,33,4,4,13,0.136188402,-1.3220528821050848,-4.550410530907024,5.352137655501825,2890.877818472793,2745.11457659784,1.7204873357377652,-0.8819052288324934
6,3,36,2,13,0.030138456,-1.335924705850566,-4.405624621805853,5.310336800045576,1886.7219522935056,2107.06809810034,2.310816881410764,-0.8844362414945317
6,3,39,3,9,0.079947766,-1.332838629275984,-4.469053226375428,5.293526488531096,1914.4653872154413,2264.255086579484,2.4517055318694925,-0.8845131193214582
6,34,10,4,6,0.249424312,-1.3128448456458135,-4.60824555506749,5.354999580606782,3213.724933600687,2768.556225193914,1.6965818447766638,-0.8813228049188218
6,34,1,12,7,0.130100145,-1.337334020110231,-4.547488892051747,5.338236552617844,2733.020107817853,2759.905974856812,1.6985819365921608,-0.8821752695614629
6,34,2,11,7,0.143038912,-1.326085184885584,-4.563130827541537,5.335752144992083,2911.9325815250904,2913.847721060876,1.7224342578026803,-0.8822292227818364
6,34,2,7,11,0.132711696,-1.3312746696741535,-4.54067507949482,5.347319474157644,2873.6333443915264,2775.842218236131,1.7060681427162987,-0.8820077259199121
6,34,3,14,3,0.166056601,-1.3216808657805266,-4.580304810795608,5.329455956715577,2940.6185102879363,2822.0375607647493,1.7122108363175752,-0.8825571729820295
6,34,4,8,8,0.166525695,-1.3280434634176257,-4.560420821979494,5.347232740612757,2844.690413196819,2651.081293288446,1.7096792571846604,-0.8821001590364825
6,34,5,10,5,0.187257604,-1.3280560441083265,-4.585869865977059,5.336495187383673,2870.5098763778124,2823.2190757641533,1.7254883726087544,-0.8818433021287266
6,3,45,2,4,0.171101485,-1.3301383673030451,-4.58033090627469,5.2421781716915845,1989.9333720440231,2632.826544033312,2.8302136533837943,-0.8839213476648216
6,34,5,6,9,0.176994083,-1.3332010818925946,-4.565160344389505,5.36030272027445,2866.455182923308,2688.672007986176,1.6966686912138107,-0.881633647485288
6,34,9,8,3,0.244595286,-1.3109960634321716,-4.613103265990395,5.343843390977371,3271.3485520181403,2903.538576628178,1.7041996682189466,-0.8815750447789477
6,35,10,4,5,0.269946176,-1.312943600259591,-4.619331857702992,5.35272118491337,3239.363420150952,2757.6463680680727,1.6886688724411638,-0.8814567524678892
6,35,11,3,5,0.282940226,-1.31460047295303,-4.620244659102155,5.353353486540678,3267.9456984750623,2789.388564979058,1.6989048330994632,-0.8811399576810457
6,3,5,3,43,-0.450315127,-1.4327736405933522,-4.106256200262355,5.405666805572984,1841.595264998244,1991.6404634999271,1.8865817516436565,-0.8858829859023561
6,3,5,38,8,-0.361192833,-1.3325446887899162,-4.197445398674789,5.2250114202884514,1649.1865046768694,1748.189129895617,2.212344396270353,-0.8886218635372758
6,35,7,4,8,0.22304394,-1.321586886459747,-4.578799865251932,5.359585040429425,2956.156290223457,2620.8696648088885,1.695161328710375,-0.88141450958999
6,35,8,5,6,0.240867497,-1.317839365617591,-4.595526978730856,5.351121997008281,3034.7184188172805,2725.087077504005,1.6959876553207838,-0.881343295637226
6,36,4,6,8,0.201318692,-1.323710304722253,-4.5789989360503895,5.352132613029366,2956.830637282259,2802.792130460516,1.6934581326485094,-0.8814492847114519
6,3,6,6,39,-0.426856054,-1.4243179870824267,-4.125529464348234,5.391458159453322,1891.2984553338383,1982.2473708981863,1.8906469281241665,-0.8859620903418461
6,36,9,5,4,0.276601807,-1.3158492282585743,-4.619803261831376,5.352990999904165,3137.2134507806995,2737.666496241382,1.6836617905376954,-0.881221635451712
6,37,5,3,9,0.2287647,-1.319779296656509,-4.607047848977508,5.362213103646123,3008.732965321888,2693.099228233411,1.6797577426646453,-0.8810658539868613
6,38,10,5,1,0.332498831,-1.3120146891855655,-4.65090026701579,5.355371600540952,3275.7716206278083,2799.9127372584235,1.6841330948099154,-0.8809309887358799
6,3,8,16,27,-0.370726547,-1.3737085531518631,-4.160423327517093,5.29724930733345,1931.025757210686,1885.4197854036072,2.0078795599366592,-0.8869742707983218
6,39,10,2,3,0.344775322,-1.3084550259217829,-4.649991487922423,5.362076972336484,3356.815993114456,2818.090048708839,1.6821934348807257,-0.880583290658639
6,3,9,26,16,-0.329449024,-1.3313365992171022,-4.208947411681487,5.252742532570624,1832.311739975804,1803.960866922527,2.103979386235973,-0.8880841955126025
6,3,9,4,38,-0.385375947,-1.4196325694673144,-4.1265337168738805,5.4017499932135005,1937.456375222256,2038.2114877489128,1.921834862333125,-0.8860020346613865
6,39,4,9,2,0.268671521,-1.3291022442288565,-4.629170486361202,5.35092204546909,3016.7316932829217,2822.87441956178,1.6540304660012572,-0.8809541173632225
6,39,7,5,3,0.305696212,-1.3188643890679033,-4.632486650616202,5.35557121829629,3169.916519460477,2732.5381499614714,1.6752263019162148,-0.8809368530827659
6,40,8,1,5,0.331112345,-1.3131350061671627,-4.632941957268559,5.365714101970229,3346.160300927347,2779.2653014671982,1.6680633164084946,-0.8805919605422408
6,4,10,14,26,-0.324707685,-1.3692918599701116,-4.186841671565716,5.322721777471936,1960.9190395946528,1904.6498119426244,1.9669190010735704,-0.8863846101551228
6,4,10,22,18,-0.304683366,-1.3436456663873613,-4.216653190990562,5.260364726522512,1985.46806639348,1955.950275765928,2.093345796421105,-0.8873037160041765
6,4,10,3,37,-0.352378934,-1.415452279625405,-4.161193139185428,5.403672659067602,1919.3211044833704,2004.8027721367744,1.908822878201084,-0.8855784311383792
6,41,1,2,10,0.24463735,-1.330366842707148,-4.61536001034928,5.368768998147618,2838.309446889807,2687.1588742477907,1.6625491422920209,-0.8807736804933772
6,4,11,21,18,-0.291021662,-1.3431412305451926,-4.193718210102791,5.277390290186813,1854.586345462378,1823.8553705789795,2.033297748680639,-0.8872310648660742
6,4,1,14,35,-0.464994944,-1.424959939885592,-4.115321902289227,5.316710745262888,1987.31177751982,2079.8551010962765,1.9594897245856413,-0.886187658132149
6,4,1,15,34,-0.462743773,-1.4103979940216416,-4.1307314320939685,5.29046360244953,1930.6271888731312,2050.1053068939373,1.9944168269994675,-0.8869478886028286
6,4,12,2,36,-0.324063312,-1.398430554725451,-4.194162626893784,5.3932631988122095,1904.9054867399268,2020.216085652136,1.955533021882777,-0.8853596663269081
6,41,3,2,8,0.275813306,-1.3348681966088711,-4.617124219270097,5.367484138252437,2834.9702615659744,2601.4838836127547,1.6490793670998505,-0.8805744769828162
6,41,3,3,7,0.278080269,-1.3280218592161332,-4.627404613841357,5.365220244042665,3021.575515472652,2730.509244179168,1.649518448942898,-0.8806504815958072
6,4,15,11,24,-0.254309224,-1.3621159794149984,-4.222291761986215,5.346476312669632,1952.52390597634,1896.769148480552,1.9580764581052863,-0.8859830795897552
6,4,15,33,2,-0.198243679,-1.2953681676272029,-4.298419874812136,5.285457786529451,1912.44809817786,1918.657983773964,2.096953085936254,-0.888522252462395
6,4,18,12,20,-0.205368948,-1.338031554931054,-4.252560783076072,5.332552529338921,2014.595598737528,1930.0685331444472,1.992802667679049,-0.8859915109435313
6,4,18,25,7,-0.172020223,-1.3042881014030998,-4.300011715567548,5.27508235791244,1979.330442888004,1900.97837913575,2.078579570365137,-0.8875606328580702
6,4,19,14,17,-0.184233728,-1.332942421872999,-4.262824367438604,5.311680096696935,1983.478603853875,1901.3864361687536,2.048874319222892,-0.8865690124899186
6,4,19,8,23,-0.199736428,-1.3547726818322954,-4.252266608164792,5.343905811909544,1898.8953746341588,1895.8642421359968,2.0114696098702165,-0.8856866908524793
6,4,21,12,17,-0.157869519,-1.3255618341652524,-4.285461796792468,5.321185277510247,2003.0008346191808,1904.406602464547,2.022727640406342,-0.8862684632615043
6,4,22,23,5,-0.114549874,-1.2982417051166986,-4.32855859837054,5.310774994929752,1927.697766899105,1907.6159723096143,2.0690494209436725,-0.887672065849913
6,42,2,2,8,0.279806754,-1.3355295621682068,-4.6125949412232,5.3712429431963065,2854.4577771025074,2553.8412283464822,1.639874933762441,-0.8804824099413655
6,42,2,7,3,0.29276154,-1.337954623879642,-4.620366514898812,5.358443060540801,2933.7339464385154,2737.484533357361,1.628782450067837,-0.8806475200853754
6,4,23,18,9,-0.111855523,-1.3131807259000248,-4.348387744453161,5.281794959618506,1940.96874538092,2051.538171602274,2.1823887596911367,-0.8874969073563583
6,4,23,5,22,-0.145475966,-1.3474201979005236,-4.294072606626906,5.337696838152307,1914.8089416755256,1940.5119203784795,2.019079228244567,-0.885611349356096
6,42,3,6,3,0.305778965,-1.33712734147431,-4.62243673810754,5.362923818106887,2863.160172587925,2575.3508095948223,1.6398377077104531,-0.8805620228448885
6,4,23,9,18,-0.134458221,-1.3395840194302595,-4.283821663448021,5.329571637053411,1953.7608663994813,1962.807379580517,2.064706880871573,-0.885908901497718
6,4,2,40,8,-0.383200976,-1.329889441527644,-4.205855762265856,5.211500310508442,1791.0010089452826,1918.342842272509,2.2492381335028697,-0.8899067989378625
6,4,24,21,5,-0.088354862,-1.298604542860359,-4.354205619770201,5.297035180387669,1891.0040157878416,1925.583007609962,2.122421025082128,-0.8874858163529159
6,4,24,3,23,-0.134476208,-1.3473155881443042,-4.302552871659542,5.362522876871448,1981.4102675644008,1974.581933325852,2.000707944628899,-0.8851613466516892
6,4,2,46,2,-0.36751904,-1.31767579629054,-4.210281984586068,5.258283817987798,1725.739055421349,1881.9326866153733,2.279013189319743,-0.890058170826344
6,4,27,12,11,-0.063926166,-1.3093395110277462,-4.319732953313453,5.323099663689194,2041.03259218192,1944.102650351682,2.054472621594691,-0.8869862437222278
6,4,27,13,10,-0.06213704,-1.313471839618517,-4.358250744113871,5.308996571590468,2003.956974173615,2035.0962615167,2.1240564418309145,-0.8865028622849807
6,4,30,7,13,-0.03078459,-1.3219748789656485,-4.357973392054429,5.316530017551548,1965.7083293464807,2010.4491562171013,2.166228601796498,-0.8857748686003104
6,4,31,17,2,0.010807756,-1.2901637375895638,-4.41523183809029,5.2959268786362,1925.0830603170848,2008.4494945715248,2.203020062231757,-0.8879287268251973
6,4,32,4,14,-0.006939268,-1.3288936572662533,-4.385278942807324,5.321167363755832,1950.124871769009,2097.5767758435018,2.238551753052411,-0.8854804743067209
6,4,3,29,18,-0.395873839,-1.3603764451809506,-4.167489828783614,5.211365237799872,1899.457981927634,1892.09675544786,2.1295253938728007,-0.8876917488925301
6,4,33,11,6,0.026705433,-1.2992709480338007,-4.419258775553905,5.299870703214571,1978.5289532870268,2121.571985317556,2.258927477126966,-0.8872791860164065
6,4,3,37,10,-0.37508458,-1.3330027538528575,-4.196133369257563,5.224454658399919,1793.4124185141454,1896.2719129588263,2.23560039221845,-0.8896085022985291
6,4,36,12,2,0.0761661,-1.3001521333054114,-4.46548081123889,5.287748152938398,1935.78258530594,2203.4909320473853,2.3849486749001296,-0.887002668994226
6,4,39,9,2,0.115234996,-1.2965630003292206,-4.501892867819954,5.2900396985771945,2091.496221191266,2302.4244917626866,2.3831958621488165,-0.8861996550171836
6,4,4,43,3,-0.344272547,-1.3106874516447349,-4.237612014540705,5.262472370719789,1792.7215648962367,1927.7178294625844,2.2515438954351734,-0.8903212422669459
6,4,46,2,2,0.206598281,-1.3218665494132085,-4.605218962408284,5.24924822946302,2147.2942095369885,2752.496036718664,2.7647358726271807,-0.8842777666706162
6,46,4,3,1,0.393806958,-1.3410802538761686,-4.648587767919394,5.373216246142342,2976.399521952778,2513.985777247019,1.5930476868508114,-0.8797780340590176
6,47,2,4,1,0.385244023,-1.344022467767148,-4.645446917157219,5.371182790906894,2916.8589594985447,2566.376894348134,1.5891039942132223,-0.8797650070094771
6,4,8,4,38,-0.380600031,-1.413072049799397,-4.142839644910806,5.39180298000965,1835.9483861822373,1931.2382504636216,1.8942032719842463,-0.8857078714826533
6,4,9,1,40,-0.372970309,-1.4310179640590948,-4.121780810617834,5.418280711780909,1855.695709526571,2018.3131489839525,1.900292775030056,-0.8853997379276745
6,4,9,27,14,-0.307144334,-1.3298099290754837,-4.216651946068682,5.2547530413883,1986.0776583742768,1909.4906908553808,2.082085173588057,-0.8877053120664438
6,4,9,38,3,-0.279001059,-1.3026772553678754,-4.240109342206641,5.2567600899818725,1809.639740010712,1891.9148569245071,2.2010645713833528,-0.8898067564752948
6,5,11,2,36,-0.319370413,-1.4114966108674951,-4.156638692153539,5.404182987059881,1977.0309751014188,2041.806824548144,1.909693604739792,-0.885253502871009
6,5,11,29,9,-0.250064382,-1.3204626267166135,-4.245469169224467,5.257606788848542,1904.026783443994,1882.0582855839136,2.1152479373301336,-0.8880599876956713
6,5,1,26,22,-0.414563369,-1.3788532321097793,-4.145088978563269,5.21889201897131,1907.227434855232,1917.854933660016,2.106330471190518,-0.8870873609204759
6,5,12,9,28,-0.286245899,-1.3659767898176975,-4.221453602978736,5.351301287456218,1979.713554551017,1932.1907806935671,1.93887894000364,-0.8860574999036294
6,5,14,1,34,-0.275321614,-1.4070373586350402,-4.181317717655697,5.406010702255023,1927.649518628394,1997.996771933743,1.901676610682005,-0.8848910567844394
6,5,14,32,3,-0.196174009,-1.3018889330963397,-4.283187412139096,5.287150055682654,1898.145025298088,1860.786994549268,2.091369559823848,-0.8879782917604083
6,5,15,12,22,-0.231644222,-1.3475247128353147,-4.244501274260026,5.330945460527091,2039.7631338826784,1947.755567401635,1.9598154399379304,-0.8862927389986318
6,5,15,29,5,-0.188346903,-1.310714593793597,-4.307402285425899,5.2640925967224055,1954.5441494392608,1953.759340794272,2.133439280445603,-0.8872730767335473
6,5,17,23,9,-0.172611296,-1.308142059361371,-4.294525226859153,5.292108267351781,1964.417245002685,1879.293519201382,2.048330713593533,-0.887536692137614
6,5,18,7,24,-0.197927896,-1.355789235685436,-4.23301516929731,5.350126791073125,1957.7806272173896,1897.254839535361,1.954086243771224,-0.8856623139888246
6,5,19,11,19,-0.171985836,-1.337117185488054,-4.2897249626184495,5.327590964712644,2025.3185291204115,1953.6433423887024,1.987228902081241,-0.8859783979504157
6,5,19,24,6,-0.139143686,-1.2977455751129654,-4.326481670111665,5.293773202349179,1969.3618222719144,1907.204385319779,2.04786877363162,-0.8878953221116267
6,5,20,10,19,-0.159221575,-1.332132287395242,-4.305318754512392,5.329750288293866,2098.8158814435897,2005.4347408950816,1.97120064299014,-0.8856854101615766
6,5,21,4,24,-0.158227767,-1.3548833075876023,-4.253238095745572,5.370441754274065,1975.461288463018,1963.394966294144,1.9589397831650148,-0.8854245519834386
6,5,26,7,16,-0.073178504,-1.324370416312534,-4.349109943209201,5.33313078317457,2055.5963294889475,1996.422180392958,2.066542497238333,-0.8852949892107363
6,5,27,2,20,-0.070365358,-1.3512540273593467,-4.3398400139242,5.347532323663192,1944.9342259949583,2018.0365157697145,2.107556255055857,-0.8843731999623249
6,5,28,10,11,-0.034180157,-1.3173616451573082,-4.379510659938567,5.313889893261664,2077.813624363063,2115.3416818151604,2.1483781251410794,-0.8857275994195366
6,5,30,12,7,0.002580975,-1.3004630054303932,-4.397495035237896,5.302217754449462,2050.2984948240046,2051.543547546743,2.183982701733622,-0.8869764222241758
6,5,3,35,11,-0.359475014,-1.3463727089873876,-4.182819663947202,5.212651982066895,1786.1697241680893,1853.7248675358817,2.2020294940941856,-0.8886865103385593
6,5,36,2,11,0.070122368,-1.3255346469803897,-4.469704237972256,5.300254358274861,2050.607473327816,2326.095741036467,2.3404312515650627,-0.8844242266636523
6,5,4,13,32,-0.400635127,-1.4010224348559932,-4.131074338503324,5.32913026654228,1967.3983363254083,2005.5114676554167,1.9584135739206272,-0.8863568805786777
6,5,4,31,14,-0.355088128,-1.3425050815640551,-4.180225056587711,5.229359229572233,1925.8620600063928,1930.420395661848,2.1252530866462083,-0.8878688820637554
6,5,5,39,5,-0.318546923,-1.3172083038921985,-4.216986071485245,5.253533223163728,1806.950071087244,1865.6033008117447,2.1882904362160933,-0.88905949004652
6,5,6,20,23,-0.35180237,-1.3613728704497503,-4.187786916994919,5.264075659906746,1930.4908156372985,1904.407467375548,2.0325043038848114,-0.886977304222858
6,5,6,8,35,-0.382424944,-1.4038427013322008,-4.153598931410953,5.364568768349643,2026.604675446758,2060.687332842845,1.907103537424712,-0.8856298419444601
6,5,7,37,5,-0.292234957,-1.320519832397837,-4.213913050628554,5.259121129080982,1723.0041836834791,1809.249440944189,2.1858445161211653,-0.8886612364141625
6,6,11,1,36,-0.302114963,-1.4095329691589362,-4.204486141085237,5.409154121001502,1825.5047279102955,1965.433137629508,1.875106836286137,-0.8850051118099388
6,6,11,5,32,-0.292018852,-1.3830785366836966,-4.202922461080973,5.380452783202678,2044.11509901856,2044.6872627256112,1.8978118499033707,-0.8853425620945404
6,6,11,6,31,-0.289485542,-1.386072571425091,-4.193776436598002,5.364574792922777,2014.191808388432,2024.5043777513536,1.90898969641978,-0.8853681704861615
6,6,12,20,16,-0.23796656,-1.3333001999617304,-4.239786949890601,5.304505094060005,2092.697986402881,1985.0759268499253,1.9954046241421992,-0.8868433637701605
6,6,14,13,21,-0.224928497,-1.3488634283269745,-4.234616190678551,5.327046379818628,2090.9082618575967,1984.0422803328368,1.9505646226931803,-0.8861578187275887
6,6,16,22,10,-0.170813677,-1.3181792623202528,-4.2957172406937545,5.278367245490351,1973.7722086419965,1933.3317467294755,2.063662645816644,-0.8870923453806957
6,6,19,11,18,-0.151862785,-1.3402061670547385,-4.266274397123244,5.3275406598268775,1951.6516932277923,1922.8901266818336,2.01672833765814,-0.8858848458465122
6,6,19,18,11,-0.133934391,-1.3154166053267309,-4.307238472426311,5.297752498064384,2257.2179376152403,2134.587062042792,2.024198757089578,-0.8865297667416115
6,6,20,19,9,-0.116281411,-1.2979335227640194,-4.351076282779669,5.301134688712757,2154.997547199044,2018.88521924494,2.0078251532313147,-0.8873656150284597
6,6,20,8,20,-0.14384506,-1.3414054743981143,-4.293837954129198,5.337963184483536,2054.281822532914,2049.235785267125,2.0239776054967225,-0.8857537009054752
6,6,21,24,3,-0.087054256,-1.2939420260153949,-4.333345890858569,5.292132102802592,1928.0331807257303,1895.8823722941213,2.0651598949964955,-0.887939436419975
6,6,2,16,30,-0.404655376,-1.3961963007680045,-4.141729883128825,5.293086750117197,2094.713821831615,2063.8742557755463,1.9808150322323896,-0.8860122009292896
6,6,22,8,18,-0.113014103,-1.3312252414181325,-4.327275113099864,5.336499921816381,2124.033222126792,2047.4414394664889,1.9963316876095945,-0.8855219253306967
6,6,27,1,20,-0.053266997,-1.347519298970837,-4.39343131131351,5.344969552846948,2137.3683199577163,2213.565746861196,2.111462935864442,-0.884030366075913
6,6,31,12,5,0.038264648,-1.3028572316824585,-4.448805539052149,5.299560639021262,2064.649219801648,2136.5173827970902,2.2063675051474143,-0.8864223977578888
6,6,31,13,4,0.040658729,-1.302051252000576,-4.4296788734984105,5.303535090895839,2190.123139768618,2247.0480415577067,2.165895745836774,-0.8863444395941805
6,6,34,10,4,0.079720753,-1.2984699001519988,-4.462881869871138,5.300160988264099,2191.8260826048445,2245.3829285951,2.1724494237079144,-0.8860436551438517
6,6,37,2,9,0.105622853,-1.3262009963876205,-4.507952560113176,5.285215191938699,2158.4691956842275,2454.443963042921,2.456719446084707,-0.8837605213148888
6,6,5,23,20,-0.339609449,-1.3575339582371078,-4.198356136174449,5.2466508862902295,2001.2845935603248,1985.4115208657145,2.0484440784360283,-0.8873682530962139
6,6,5,37,6,-0.303505575,-1.3276895207185404,-4.206710513285058,5.238885184030339,1954.2093452743304,1952.1443928468805,2.157529619104461,-0.8881974929500224
6,6,5,39,4,-0.298832477,-1.3124466107568922,-4.235166763818171,5.244094560808677,1973.6569195189427,1971.814647729226,2.161608584768841,-0.8890383541977613
6,6,5,9,34,-0.375057923,-1.410062895977532,-4.152748171555951,5.351051906636249,2023.864851770625,2075.3062001797684,1.922831223522758,-0.8857232198379722
6,6,6,12,30,-0.351567152,-1.3913063070640006,-4.174741669044876,5.322694110215676,1942.258256335304,1977.141915261166,1.959582556597975,-0.8865253518469273
6,6,6,38,4,-0.285548455,-1.3056484740201262,-4.255089402511584,5.238434949596504,1982.9022769212725,2009.0808398543456,2.188314535094172,-0.8897552677649605
6,6,7,10,31,-0.341055339,-1.390105742940676,-4.164587292251782,5.341978010152676,2088.6404423701906,2058.995645034512,1.9302355844841423,-0.8859113526232619
6,6,7,36,5,-0.275159195,-1.316529377702088,-4.262058500703033,5.259506135461465,1898.8812078011988,1912.091913196351,2.141918049155008,-0.8881445743045459
6,6,7,8,33,-0.346673332,-1.3903645321559288,-4.177245212631989,5.351564889841869,2011.2301766431983,2046.2463916157328,1.9038356484352057,-0.885913086593629
6,6,8,39,1,-0.251816074,-1.2975778259912116,-4.276408289967224,5.262744436406146,1952.2848191691128,2033.648746249186,2.165515044259461,-0.8896815482152531
6,7,10,14,23,-0.264644156,-1.3510242794419836,-4.22019501832485,5.315822233762921,2139.087649611599,2039.0513951324567,1.9626956343078688,-0.8863260888333506
6,7,11,30,6,-0.207881338,-1.3080745324569032,-4.281033567128466,5.258574925960647,2138.28209381344,2017.930017999249,2.0776498707660487,-0.8878355530420619
6,7,1,16,30,-0.400306782,-1.3880095436151905,-4.181874365316576,5.288300840318358,2083.912292599355,2141.724477217055,1.971269944710467,-0.8872102612033821
6,7,12,20,15,-0.218337192,-1.3262448172050234,-4.275767052120251,5.284435291067064,2242.153381393647,2153.7628228937506,2.033316457345097,-0.8872977999409837
6,7,12,4,31,-0.259406655,-1.3802736097373762,-4.233263257355717,5.367547111559146,1985.166482276999,2046.516961128252,1.9418335340925816,-0.8850394025966918
6,7,1,42,4,-0.333674317,-1.320853719807144,-4.215849985839668,5.247868304284281,1996.1181838224247,2055.0593654831955,2.195005251443101,-0.8894424794964331
6,7,18,24,5,-0.114297935,-1.298252661777575,-4.365227013563135,5.289998602222877,2077.0331611635675,1975.8110232689096,2.0511606561685767,-0.887268366154698
6,7,18,9,20,-0.152984856,-1.3472991998548804,-4.313322026544381,5.329201775956831,2128.569611489,2136.079665760022,2.016578055786447,-0.8852614288923015
